TABLE_NAME,COLUMN_NAME,REFERENCED_TABLE_NAME,REFERENCED_COLUMN_NAME
UFD_GOLF.O_GRP_SALES_ORDER_CHANGE_TRAIL,REQ_ID,UFD_GOLF.O_GRP_SALES_ORDER_CHANGE_REQ,REQ_ID
UFD_GOLF.O_GRP_SO_SHIPMENT_BOX,GRP_SOH_REF,UFD_GOLF.O_GRP_SALES_ORDER_HEADER,GRP_SOH_REF
UFD_GOLF.O_GRP_SO_SHIPMENT_BOX_DTL,GRP_SOH_REF,UFD_GOLF.O_GRP_SALES_ORDER_HEADER,GRP_SOH_REF
UFD_BASE.PALLET_REMAP,WO_ID,UFD_BASE.WORK_ORDER,WO_ID
UFD_BASE.PART,LINE_SKU_REF,UFD_BASE.LINE_SKU,LINE_SKU_REF
GSMADMIN_INTERNAL.PARTITION_SET,FAMILY_ID,GSMADMIN_INTERNAL.TABLE_FAMILY,FAMILY_ID
DAO_FDL_OEM.PARTS_BUILT,SYSTEM_PID,DAO_FDL_OEM.SYSTEMS,SYSTEM_PID
DAO_FDL_OEM.PARTS_REQUESTED,ITEM_PID,DAO_FDL_OEM.ITEMS,ITEM_PID
UFD_BASE.PART_CCN,CCN,UFD_BASE.CCN,CCN
UFD_BOSS.PART_CLUSTER_DEVIATION,FROM_CLUSTER_ID,UFD_BOSS.PART_CLUSTER,PART_CLUSTER_ID
UFD_BOSS.PART_CLUSTER_DEVIATION,TO_CLUSTER_ID,UFD_BOSS.PART_CLUSTER,PART_CLUSTER_ID
UFD_BOSS.PART_CLUSTER_RULE_XREF,PART_CLUSTER_ID,UFD_BOSS.PART_CLUSTER,PART_CLUSTER_ID
UFD_BOSS.PART_CLUSTER_RULE_XREF,TEMPLATE_ID,UFD_BOSS.RULE_TEMPLATE,TEMPLATE_ID
UFD_BASE.PART_ISG,ISG_LINE_SKU_REF,UFD_BASE.LINE_SKU_ISG,ISG_LINE_SKU_REF
UFD_BASE.PART_ISG,ISG_SO_LINE_REF,UFD_BASE.SALES_ORDER_LINE_ISG,ISG_SO_LINE_REF
UFD_BASE.PART_OPR,LINE_SKU_REF,UFD_BASE.LINE_SKU_OPR,LINE_SKU_REF
UFD_BASE.PART_PFT_PRIORITY,PRIORITY,UFD_BASE.PFT_PRIORITY,PRIORITY
UFD_BOSS.PART_SUBST_RULE_TEMPLATE_XREF,PART_SUBST_MAP_ID,UFD_BOSS.PART_SUBST_MAP,PART_SUBST_MAP_ID
UFD_BOSS.PART_SUBST_RULE_TEMPLATE_XREF,TEMPLATE_ID,UFD_BOSS.RULE_TEMPLATE,TEMPLATE_ID
UFD_BASE.PERSONALIZATION_OPR,SO_LINE_REF,UFD_BASE.SALES_ORDER_LINE_OPR,SO_LINE_REF
UFD_BASE.PHONE_NUMBER,ADDRESS_ID,UFD_BASE.ADDRESS,ADDRESS_ID
UFD_BASE.PHONE_NUMBER,MEDIA_TYPE,UFD_BASE.MEDIA_TYPE,TYPE_CODE
UFD_BASE.PHONE_NUMBER_OPR,ADDRESS_ID,UFD_BASE.ADDRESS_OPR,ADDRESS_ID
UFD_BASE.PHONE_NUMBER_OPR,MEDIA_TYPE,UFD_BASE.MEDIA_TYPE,TYPE_CODE
HOTSOS.PLSQL_PROFILER_DATA,RUNID,HOTSOS.PLSQL_PROFILER_UNITS,UNIT_NUMBER
HOTSOS.PLSQL_PROFILER_DATA,RUNID,HOTSOS.PLSQL_PROFILER_UNITS,RUNID
HOTSOS.PLSQL_PROFILER_DATA,UNIT_NUMBER,HOTSOS.PLSQL_PROFILER_UNITS,UNIT_NUMBER
HOTSOS.PLSQL_PROFILER_DATA,UNIT_NUMBER,HOTSOS.PLSQL_PROFILER_UNITS,RUNID
HOTSOS.PLSQL_PROFILER_UNITS,RUNID,HOTSOS.PLSQL_PROFILER_RUNS,RUNID
FDL_CORP.POD,POD_TYPE_CODE_ID,FDL_CORP.POD_TYPE,POD_TYPE_CODE_ID
FDL.POS_VEND_COL_MAP,COLUMN_NAME,FDL.POS_COLUMNS,COLUMN_NAME
FDL.POS_VEND_COL_MAP,VENDOR_NAME,FDL.POS_VENDORS,VENDOR_NAME
FDL_CORP.PROCESS_TABLE,PROCESS_TABLE_TYPE_ID,FDL_CORP.PROCESS_TABLE_TYPE,PROCESS_TABLE_TYPE_ID
UFD_ORS.PRODUCT_FACILITY,ISG_PRODUCT_ID,UFD_ORS.ISG_PRODUCT,ISG_PRODUCT_ID
UFD_BASE.PROD_ORDER,ACTION_CODE,UFD_BASE.ACTION,ACTION_CODE
UFD_BASE.PROD_ORDER,CHANNEL_CODE,UFD_BASE.FULFILLMENT_CHANNEL,CHANNEL_CODE
UFD_BASE.PROD_ORDER,FACILITY,UFD_BASE.VENDOR_SITE,VENDOR_SITE_ID
UFD_BASE.PROD_ORDER,PRIORITY_CODE,UFD_BASE.PRIORITY,PRIORITY_CODE
UFD_BASE.PROD_ORDER,SALES_ORDER_REF,UFD_BASE.SALES_ORDER,SALES_ORDER_REF
UFD_BASE.PROD_ORDER,STATUS_CODE,UFD_BASE.ORDER_STATUS,STATUS_CODE
UFD_BASE.PROD_ORDER_OPR,ACTION_CODE,UFD_BASE.ACTION,ACTION_CODE
UFD_BASE.PROD_ORDER_OPR,CHANNEL_CODE,UFD_BASE.FULFILLMENT_CHANNEL,CHANNEL_CODE
UFD_BASE.PROD_ORDER_OPR,FACILITY,UFD_BASE.VENDOR_SITE,VENDOR_SITE_ID
UFD_BASE.PROD_ORDER_OPR,PRIORITY_CODE,UFD_BASE.PRIORITY,PRIORITY_CODE
UFD_BASE.PROD_ORDER_OPR,SALES_ORDER_REF,UFD_BASE.SALES_ORDER,SALES_ORDER_REF
UFD_BASE.PROD_ORDER_OPR,STATUS_CODE,UFD_BASE.ORDER_STATUS,STATUS_CODE
UFD_BASE.PROD_ORDER_PROPERTY,PROD_ORDER_NUM,UFD_BASE.PROD_ORDER,PROD_ORDER_NUM
UFD_BASE.PROD_ORDER_PROPERTY_OPR,PROD_ORDER_NUM,UFD_BASE.PROD_ORDER_OPR,PROD_ORDER_NUM
UFD_FDL.PURGE_KEYS_RELATION,GROUP_ID,UFD_FDL.PURGE_GROUP,GROUP_ID
UFD_FDL.PURGE_TABLE_KEYS,GROUP_ID,UFD_FDL.PURGE_GROUP,GROUP_ID
UFD_BOSS.QUERY_TERM,QUERY_TYPE,UFD_BOSS.QUERY_TYPE,QUERY_TYPE
UFD_BOSS.QUERY_TERM,TEMPLATE_ID,UFD_BOSS.RULE_TEMPLATE,TEMPLATE_ID
SYS.RADM_MC$,PE#,SYS.RADM_PE$,PE#
UFD_BASE.REASSIGN,REASSIGN_STATUS,UFD_BASE.REASSIGN_STATUS,STATUS_CODE
UFD_BASE.REASSIGN,TO_CHANNEL,UFD_BASE.FULFILLMENT_CHANNEL,CHANNEL_CODE
GSMADMIN_INTERNAL.REGION,BUDDY_REGION,GSMADMIN_INTERNAL.REGION,NUM
SYS.REGISTRY$,NAMESPACE,SYS.REGISTRY$,NAMESPACE
SYS.REGISTRY$,NAMESPACE,SYS.REGISTRY$,CID
SYS.REGISTRY$,PID,SYS.REGISTRY$,NAMESPACE
SYS.REGISTRY$,PID,SYS.REGISTRY$,CID
SYS.REGISTRY$DEPENDENCIES,CID,SYS.REGISTRY$,NAMESPACE
SYS.REGISTRY$DEPENDENCIES,CID,SYS.REGISTRY$,CID
SYS.REGISTRY$DEPENDENCIES,NAMESPACE,SYS.REGISTRY$,NAMESPACE
SYS.REGISTRY$DEPENDENCIES,NAMESPACE,SYS.REGISTRY$,CID
SYS.REGISTRY$DEPENDENCIES,REQ_CID,SYS.REGISTRY$,CID
SYS.REGISTRY$DEPENDENCIES,REQ_CID,SYS.REGISTRY$,NAMESPACE
SYS.REGISTRY$DEPENDENCIES,REQ_NAMESPACE,SYS.REGISTRY$,NAMESPACE
SYS.REGISTRY$DEPENDENCIES,REQ_NAMESPACE,SYS.REGISTRY$,CID
SYS.REGISTRY$PROGRESS,CID,SYS.REGISTRY$,NAMESPACE
SYS.REGISTRY$PROGRESS,CID,SYS.REGISTRY$,CID
SYS.REGISTRY$PROGRESS,NAMESPACE,SYS.REGISTRY$,CID
SYS.REGISTRY$PROGRESS,NAMESPACE,SYS.REGISTRY$,NAMESPACE
SYS.REGISTRY$SCHEMAS,CID,SYS.REGISTRY$,CID
SYS.REGISTRY$SCHEMAS,CID,SYS.REGISTRY$,NAMESPACE
SYS.REGISTRY$SCHEMAS,NAMESPACE,SYS.REGISTRY$,NAMESPACE
SYS.REGISTRY$SCHEMAS,NAMESPACE,SYS.REGISTRY$,CID
UFD_GOLF.RELIEF_TRIGGER_JOB_TABLE,GOLF_MANIFEST_ID,UFD_GOLF.GOLF_MANIFEST_INFO,GOLF_MANIFEST_ID
UFD_BASE.REVERSE_MANIFEST_DTL,RM_REF,UFD_BASE.REVERSE_MANIFEST,RM_REF
UFD_GOLF.ROLE_PERMISSION_MAP,PERMISSION_ID,UFD_GOLF.PERMISSION,PERMISSION_ID
FDL_CORP.ROUTING_STATION,ROUTING_CATEGORY_ID,FDL_CORP.ROUTING_CATEGORY,ROUTING_CATEGORY_ID
UFD_FIL.RULE,OPERATOR_ID,UFD_FIL.OPERATORS,OPERATOR_ID
UFD_FIL.RULE,RULE_GROUP_ID,UFD_FIL.RULE_GROUP,RULE_GROUP_ID
UFD_FIL.RULE_ACTION,ATTRIBUTE_ID,UFD_FIL.ATTRIBUTE_MASTER,ATTRIBUTE_ID
UFD_FIL.RULE_ACTION,RULE_ID,UFD_FIL.RULE,RULE_ID
UFD_FIL.RULE_CONDITION,OPERATOR_ID,UFD_FIL.OPERATORS,OPERATOR_ID
UFD_FIL.RULE_CONDITION,RULE_ID,UFD_FIL.RULE,RULE_ID
UFD_BOSS.RULE_DTL,RULE_ID,UFD_BOSS.RULE,RULE_ID
UFD_GOLF.RULE_FACT_ATTRIBUTES,ATTRIBUTE_TYPE_FACT_ID,UFD_GOLF.RULE_FACT_CONFIG,FACT_ID
UFD_GOLF.RULE_FACT_ATTRIBUTES,FACT_ID,UFD_GOLF.RULE_FACT_CONFIG,FACT_ID
UFD_GOLF.RULE_FACT_ATTRIBUTE_CONDITION,FACT_ATTRIBUTE_ID,UFD_GOLF.RULE_FACT_ATTRIBUTES,FACT_ATTRIBUTE_ID
UFD_ORS.RULE_GROUP_DEFAULT_FIELD,FIELD_ID,UFD_ORS.OFR_CONDITION_FIELD,FIELD_ID
UFD_ORS.RULE_GROUP_DEFAULT_FIELD,GROUP_ID,UFD_ORS.OFR_RULE_GROUP,RULE_GROUP_ID
UFD_GOLF.RULE_GROUP_FACT_TYPE,FACT_ID,UFD_GOLF.RULE_FACT_CONFIG,FACT_ID
UFD_FIL.RULE_GROUP_FACT_TYPE,FACT_ID,UFD_FIL.RULE_FACT_CONFIG,FACT_ID
UFD_BASE.SALES_ORDER,ACTION_CODE,UFD_BASE.ACTION,ACTION_CODE
UFD_BASE.SALES_ORDER,STATUS_CODE,UFD_BASE.ORDER_STATUS,STATUS_CODE
UFD_BASE.SALES_ORDER_AI,SALES_ORDER_REF,UFD_BASE.SALES_ORDER,SALES_ORDER_REF
UFD_BASE.SALES_ORDER_CHANGE,SALES_ORDER_REF,UFD_BASE.SALES_ORDER,SALES_ORDER_REF
UFD_BASE.SALES_ORDER_EXT,SALES_ORDER_REF,UFD_BASE.SALES_ORDER,SALES_ORDER_REF
UFD_BASE.SALES_ORDER_LINE,ASSOC_SO_LINE_REF,UFD_BASE.SALES_ORDER_LINE,SO_LINE_REF
UFD_BASE.SALES_ORDER_LINE,ISG_PART_REF,UFD_BASE.PART_ISG,ISG_PART_REF
UFD_BASE.SALES_ORDER_LINE,ISG_SO_LINE_REF,UFD_BASE.SALES_ORDER_LINE_ISG,ISG_SO_LINE_REF
UFD_BASE.SALES_ORDER_LINE,PROD_ORDER_NUM,UFD_BASE.PROD_ORDER,PROD_ORDER_NUM
UFD_BASE.SALES_ORDER_LINE,SALES_ORDER_REF,UFD_BASE.SALES_ORDER,SALES_ORDER_REF
UFD_BASE.SALES_ORDER_LINE_ATTRIBUTE_ISG,ISG_SO_LINE_REF,UFD_BASE.SALES_ORDER_LINE_ISG,ISG_SO_LINE_REF
UFD_BASE.SALES_ORDER_LINE_ISG,SALES_ORDER_REF,UFD_BASE.SALES_ORDER,SALES_ORDER_REF
UFD_BASE.SALES_ORDER_LINE_OPR,ASSOC_SO_LINE_REF,UFD_BASE.SALES_ORDER_LINE_OPR,SO_LINE_REF
UFD_BASE.SALES_ORDER_LINE_OPR,GTINVALUE,UFD_BASE.RETAIL_GTIN_DETAIL,GTINVALUE
UFD_BASE.SALES_ORDER_LINE_OPR,ISG_PART_REF,UFD_BASE.PART_ISG,ISG_PART_REF
UFD_BASE.SALES_ORDER_LINE_OPR,PROD_ORDER_NUM,UFD_BASE.PROD_ORDER_OPR,PROD_ORDER_NUM
UFD_BASE.SALES_ORDER_SERVICE_SKU,ISG_SO_LINE_REF,UFD_BASE.SALES_ORDER_LINE_ISG,ISG_SO_LINE_REF
SYS.SCHEDULER$_JOB_OUTPUT,LOG_ID,SYS.SCHEDULER$_JOB_RUN_DETAILS,LOG_ID
UFD_GOLF.SDI_CUST_DEL_DETAIL,DEL_TEMPLATE_ID,UFD_GOLF.SDI_CUST_DEL_HEADER,DEL_TEMPLATE_ID
UFD_GOLF.SDI_CUST_DEL_DETAIL,INTR_CODE,UFD_GOLF.SDI_MST_DEL_MATRIX,INST_CODE
UFD_GOLF.SDI_CUST_DEL_DETAIL,SPECIAL_DEL_TYPE_CODE,UFD_GOLF.SDI_MST_DEL_TYPE,SPECIAL_DEL_TYPE_CODE
UFD_GOLF.SDI_MST_DEL_MATRIX,SPECIAL_DEL_TYPE_CODE,UFD_GOLF.SDI_MST_DEL_TYPE,SPECIAL_DEL_TYPE_CODE
UFD_GOLF.SDI_TRANS_DETAILS,INTR_CODE,UFD_GOLF.SDI_MST_DEL_MATRIX,INST_CODE
UFD_GOLF.SDI_TRANS_DETAILS,SPECIAL_DEL_NO,UFD_GOLF.SDI_TRANS_HEADER,SPECIAL_DEL_NO
UFD_GOLF.SDI_TRANS_HEADER,DEL_REQ_TYPE,UFD_GOLF.SDI_MST_REQ_TYPE,DEL_REQ_TYPE_CODE
GSMADMIN_INTERNAL.SERVICE,POOL_NAME,GSMADMIN_INTERNAL.DATABASE_POOL,NAME
GSMADMIN_INTERNAL.SERVICE,TABLE_FAMILY,GSMADMIN_INTERNAL.TABLE_FAMILY,FAMILY_ID
UFD_BOSS.SERVICE_EVENT_MAP,EVENT_ID,UFD_BOSS.EVENT,EVENT_ID
UFD_BOSS.SERVICE_EVENT_MAP,SERVICE_ID,UFD_BOSS.SERVICE,SERVICE_ID
UFD_BOSS.SERVICE_EVENT_NOTIFICATION_STATUS,SERVICE_EVENT_LOG_ID,UFD_BOSS.SERVICE_EVENT_LOG,SERVICE_EVENT_LOG_ID
UFD_BOSS.SERVICE_EVENT_NOTIFICATION_STATUS,SERVICE_NOTIFICATION_STATUS_ID,UFD_BOSS.SERVICE_NOTIFICATION_STATUS,SERVICE_NOTIFICATION_STATUS_ID
UFD_BOSS.SERVICE_EVENT_NOTIFICATION_STATUS,TRANSACTION_SERVICE_ID,UFD_BOSS.TRANSACTION_SERVICE_MAP,TRANSACTION_SERVICE_ID
UFD_BOSS.SERVICE_EVENT_SUBSCRIBERS,SERVICE_EVENT_ID,UFD_BOSS.SERVICE_EVENT_MAP,SERVICE_EVENT_ID
UFD_BOSS.SERVICE_EVENT_SUBSCRIBERS,TRANSACTION_SERVICE_ID,UFD_BOSS.TRANSACTION_SERVICE_MAP,TRANSACTION_SERVICE_ID
GSMADMIN_INTERNAL.SERVICE_PREFERRED_AVAILABLE,DATABASE,GSMADMIN_INTERNAL.DATABASE,NAME
GSMADMIN_INTERNAL.SERVICE_PREFERRED_AVAILABLE,POOL_NAME,GSMADMIN_INTERNAL.DATABASE_POOL,NAME
GSMADMIN_INTERNAL.SERVICE_PREFERRED_AVAILABLE,POOL_NAME,GSMADMIN_INTERNAL.SERVICE,NAME
GSMADMIN_INTERNAL.SERVICE_PREFERRED_AVAILABLE,POOL_NAME,GSMADMIN_INTERNAL.SERVICE,POOL_NAME
GSMADMIN_INTERNAL.SERVICE_PREFERRED_AVAILABLE,SERVICE_NAME,GSMADMIN_INTERNAL.SERVICE,NAME
GSMADMIN_INTERNAL.SERVICE_PREFERRED_AVAILABLE,SERVICE_NAME,GSMADMIN_INTERNAL.SERVICE,POOL_NAME
GSMADMIN_INTERNAL.SHARDKEY_COLUMNS,FAMILY_ID,GSMADMIN_INTERNAL.TABLE_FAMILY,FAMILY_ID
GSMADMIN_INTERNAL.SHARD_GROUP,REGION_NUM,GSMADMIN_INTERNAL.REGION,NUM
GSMADMIN_INTERNAL.SHARD_GROUP,SHARDSPACE_ID,GSMADMIN_INTERNAL.SHARD_SPACE,SHARDSPACE_ID
GSMADMIN_INTERNAL.SHARD_SPACE,DATABASE_POOL,GSMADMIN_INTERNAL.DATABASE_POOL,NAME
GSMADMIN_INTERNAL.SHARD_TS,TABLESPACE_SET,GSMADMIN_INTERNAL.TABLESPACE_SET,SET_NAME
UFD_BASE.SHIPMENT_BOX_DG_INFO_XREF,BOX_REF,UFD_BASE.WO_SHIPMENT_BOX,BOX_REF
UFD_BASE.SHIPMENT_BOX_DG_INFO_XREF,DG_BOX_REF,UFD_BASE.SHIPMENT_BOX_DG_ITEM,DG_BOX_REF
UFD_BASE.SHIPMENT_BOX_DG_PART,DG_BOX_REF,UFD_BASE.SHIPMENT_BOX_DG_ITEM,DG_BOX_REF
UFD_BASE.SHIPMENT_INFO,MANIFEST_REF,UFD_BASE.MANIFEST,MANIFEST_REF
UFD_BASE.SHIPMENT_PART_ATTRIBUTE,ATTRIBUTE_NAME,UFD_BASE.ATTRIBUTE_MASTER,ATTRIBUTE_NAME
UFD_BASE.SHIPMENT_PART_ATTRIBUTE,BOX_DTL_REF,UFD_BASE.WO_SHIPMENT_BOX_DTL,BOX_DTL_REF
UFD_BASE.SHIPUNIT_ATTRIBUTE,ATTRIBUTE_NAME,UFD_BASE.ATTRIBUTE_MASTER,ATTRIBUTE_NAME
UFD_BASE.SHIPUNIT_ATTRIBUTE,RESP_SHIPUNIT_REF,UFD_BASE.SP_RESP_SHIPUNIT_DTL,RESP_SHIPUNIT_REF
UFD_BASE.SHIPVIA,CARRIER_CODE,UFD_BASE.CARRIER,CARRIER_CODE
UFD_BASE.SHIPVIA,SERVICELEVEL_CODE,UFD_BASE.SERVICE_LEVEL,SERVICELEVEL_CODE
UFD_BASE.SHIP_ATTRIBUTE,ATTRIBUTE_NAME,UFD_BASE.SHIP_ATTRIBUTE_MASTER,ATTRIBUTE_NAME
UFD_BASE.SKU_ATTRIBUTE,LINE_SKU_REF,UFD_BASE.LINE_SKU,LINE_SKU_REF
UFD_BASE.SKU_ATTRIBUTE_ISG,ISG_LINE_SKU_REF,UFD_BASE.LINE_SKU_ISG,ISG_LINE_SKU_REF
UFD_BASE.SKU_BOM,PARENT_PART_SEQ,UFD_BASE.SKU_BOM,PART_REF
UFD_ORS.SMART_BOARD_STATUS,CHANNEL_ID,UFD_ORS.SMART_BOARD_CHANNELS,CHANNEL_ID
UFD_ORS.SM_IN_MESSAGE,CHANNEL_CODE,UFD_ORS.FULFILLMENT_CHANNEL,CHANNEL_CODE
UFD_ORS.SM_IN_MESSAGE,MESSAGE_TEXT_ID,UFD_ORS.MESSAGE_TEXT,MESSAGE_TEXT_ID
UFD_ORS.SM_IN_MESSAGE,MSG_TYPE,UFD_ORS.MESSAGE_TYPE,TYPE_CODE
UFD_ORS.SM_OUT_MESSAGE,CHANNEL_CODE,UFD_ORS.FULFILLMENT_CHANNEL,CHANNEL_CODE
UFD_ORS.SM_OUT_MESSAGE,MESSAGE_TEXT_ID,UFD_ORS.MESSAGE_TEXT,MESSAGE_TEXT_ID
UFD_ORS.SM_OUT_MESSAGE,MSG_TYPE,UFD_ORS.MESSAGE_TYPE,TYPE_CODE
UFD_BASE.SN_ATTRIBUTES,ATTRIBUTE_NAME,UFD_BASE.ATTRIBUTE_MASTER,ATTRIBUTE_NAME
UFD_BASE.SN_ATTRIBUTES,SN_REF,UFD_BASE.SN_HEADER,SN_REF
UFD_BASE.SN_HEADER,SN_STATUS_CODE,UFD_BASE.SN_STATUS_CODE,SN_STATUS_CODE
UFD_BASE.SN_STATUS_HISTORY,SN_REF,UFD_BASE.SN_HEADER,SN_REF
UFD_BASE.SN_STATUS_HISTORY,SN_STATUS_CODE,UFD_BASE.SN_STATUS_CODE,SN_STATUS_CODE
UFD_BASE.SOL_ADDITIONAL_CHARGES,SO_LINE_REF,UFD_BASE.SALES_ORDER_LINE,SO_LINE_REF
UFD_BASE.SOL_ADDITIONAL_CHARGES_ISG,ISG_SO_LINE_REF,UFD_BASE.SALES_ORDER_LINE_ISG,ISG_SO_LINE_REF
UFD_BASE.SOL_ADDITIONAL_CHARGES_ISG_OPR,ISG_SO_LINE_REF,UFD_BASE.SALES_ORDER_LINE_ISG_OPR,ISG_SO_LINE_REF
UFD_BASE.SOL_ADDITIONAL_CHARGES_OPR,SO_LINE_REF,UFD_BASE.SALES_ORDER_LINE_OPR,SO_LINE_REF
UFD_BASE.SO_ASBUILT_PART_DTL,ASBUILT_HDR_REF,UFD_BASE.SO_ASBUILT_PART_HDR,ASBUILT_HDR_REF
UFD_BASE.SO_ASBUILT_PART_HDR,ORDER_PART_REF,UFD_BASE.ORDER_COMPONENT,ORDER_PART_REF
UFD_BASE.SO_ASBUILT_PART_HDR,SO_LINE_UNIT_REF,UFD_BASE.SO_LINE_UNIT,SO_LINE_UNIT_REF
UFD_BASE.SO_ASBUILT_PART_SIPP_SUBDTL,AS_BUILT_DTL_REF,UFD_BASE.SO_ASBUILT_PART_DTL,AS_BUILT_DTL_REF
UFD_BASE.SO_ASBUILT_PART_SUBDTL,AS_BUILT_DTL_REF,UFD_BASE.SO_ASBUILT_PART_DTL,AS_BUILT_DTL_REF
UFD_BASE.SO_CHANGE_ATTRIBUTE,CHANGE_ID,UFD_BASE.SO_CHANGE_HISTORY,CHANGE_ID
UFD_BASE.SO_CHANGE_HISTORY,SALES_ORDER_REF,UFD_BASE.SALES_ORDER,SALES_ORDER_REF
UFD_BASE.SO_LINE_MAP_XREF,SALES_ORDER_REF,UFD_BASE.SALES_ORDER,SALES_ORDER_REF
UFD_BASE.SO_LINE_UNIT,SERVICE_TAG,UFD_BASE.SERVICE_TAG_AUDIT,SERVICE_TAG
UFD_BASE.SO_MOD_PRICE,SALES_ORDER_REF,UFD_BASE.SALES_ORDER,SALES_ORDER_REF
UFD_BASE.SPECIAL_INSTRUCTION,SALES_ORDER_REF,UFD_BASE.SALES_ORDER,SALES_ORDER_REF
UFD_BASE.SPECIAL_INSTRUCTION,SPECIAL_INSTRUCTION_TYPE,UFD_BASE.SPECIAL_INSTRUCTION_TYPE,TYPE_CODE
UFD_BASE.SP_REQ_ATTRIBUTE,REQ_HDR_REF,UFD_BASE.SP_REQ_HDR,REQ_HDR_REF
UFD_BASE.SP_REQ_ATTRIBUTE,REQ_ORDER_REF,UFD_BASE.SP_REQ_ORDER_INFO,REQ_ORDER_REF
UFD_BASE.SP_REQ_ATTRIBUTE,REQ_SHIPUNIT_DTL_REF,UFD_BASE.SP_REQ_SHIPUNIT_DTL,REQ_SHIPUNIT_DTL_REF
UFD_BASE.SP_REQ_ORDER_DTL,REQ_ORDER_REF,UFD_BASE.SP_REQ_ORDER_INFO,REQ_ORDER_REF
UFD_BASE.SP_REQ_ORDER_INFO,REQ_HDR_REF,UFD_BASE.SP_REQ_HDR,REQ_HDR_REF
UFD_BASE.SP_REQ_RESP_ACK_NACK_DTL,WO_ID,UFD_BASE.WORK_ORDER,WO_ID
UFD_BASE.SP_REQ_RESP_TRACK_DTL,LBL_RESP_SHIPUNIT_REF,UFD_BASE.SP_RESP_SHIPUNIT_DTL,RESP_SHIPUNIT_REF
