TABLE_NAME,COLUMN_NAME,REFERENCED_TABLE_NAME,REFERENCED_COLUMN_NAME
UFD_BASE.SP_REQ_RESP_TRACK_DTL,REQ_ORDER_REF,UFD_BASE.SP_REQ_ORDER_INFO,REQ_ORDER_REF
UFD_BASE.SP_REQ_RESP_TRACK_DTL,RESP_SHIPUNIT_REF,UFD_BASE.SP_RESP_SHIPUNIT_DTL,RESP_SHIPUNIT_REF
UFD_BASE.SP_REQ_RESP_TRACK_SUB_DTL,REQ_RESP_TRACK_DTL_REF,UFD_BASE.SP_REQ_RESP_TRACK_DTL,REQ_RESP_TRACK_DTL_REF
UFD_BASE.SP_REQ_SHIPUNIT_CONTENT,REQ_SHIPUNIT_DTL_REF,UFD_BASE.SP_REQ_SHIPUNIT_DTL,REQ_SHIPUNIT_DTL_REF
UFD_BASE.SP_REQ_SHIPUNIT_CON_DTL,REQ_SHIPUNIT_CON_REF,UFD_BASE.SP_REQ_SHIPUNIT_CONTENT,REQ_SHIPUNIT_CON_REF
UFD_BASE.SP_REQ_SHIPUNIT_DTL,REQ_ORDER_REF,UFD_BASE.SP_REQ_ORDER_INFO,REQ_ORDER_REF
UFD_BASE.SP_REQ_SHIP_DTL,REQ_ORDER_REF,UFD_BASE.SP_REQ_ORDER_INFO,REQ_ORDER_REF
UFD_BASE.SP_RESP_REFERENCE_DTL,RESP_REF,UFD_BASE.SP_RESP_SHIP_INFO,RESP_REF
UFD_BASE.SP_RESP_RELEASE_DTL,RESP_REF,UFD_BASE.SP_RESP_SHIP_INFO,RESP_REF
UFD_BASE.SP_RESP_RELEASE_INST_DTL,RESP_RELEASE_REF,UFD_BASE.SP_RESP_RELEASE_DTL,RESP_RELEASE_REF
UFD_BASE.SP_RESP_SHIPUNIT_CON_DTL,RESP_SHIPUNIT_REF,UFD_BASE.SP_RESP_SHIPUNIT_DTL,RESP_SHIPUNIT_REF
UFD_BASE.SP_RESP_SHIPUNIT_DTL,RESP_RELEASE_REF,UFD_BASE.SP_RESP_RELEASE_DTL,RESP_RELEASE_REF
UFD_BASE.SP_RESP_SHIPUNIT_LBL_DTL,RESP_SHIPUNIT_REF,UFD_BASE.SP_RESP_SHIPUNIT_DTL,RESP_SHIPUNIT_REF
UFD_BASE.SP_RESP_STOP_SEQ_DTL,RESP_REF,UFD_BASE.SP_RESP_SHIP_INFO,RESP_REF
FDL_CORP.STATION,STATION_TYPE_CODE_ID,FDL_CORP.STATION_TYPE,STATION_TYPE_CODE_ID
FDL_CORP.STOCKROOM,MASTER_STOCKROOM_ID,FDL_CORP.MASTER_STOCKROOM,MASTER_STOCKROOM_ID
UFD_BASE.STOCKROOM,MAS_SR_ID,UFD_BASE.MASTER_STOCKROOM,MAS_SR_ID
FDL_CORP.SUB_REGION,REGION_ID,FDL_CORP.REGION,REGION_ID
SYS.SYSDBIMFS$,SEGID,SYS.SYSDBIMFSSEG$,SEGID
SYS.SYSDBIMFSDBA$,CUID,SYS.SYSDBIMFS$,CUID
SYS.SYSDBIMFSDBA$,SEGID,SYS.SYSDBIMFSSEG$,SEGID
DAO_FDL_OEM.SYSTEMS,ITEM_PID,DAO_FDL_OEM.ITEMS,ITEM_PID
GSMADMIN_INTERNAL.TABLESPACE_SET,FAMILY_ID,GSMADMIN_INTERNAL.TABLE_FAMILY,FAMILY_ID
GSMADMIN_INTERNAL.TABLESPACE_SET,PARTITION_SET,GSMADMIN_INTERNAL.PARTITION_SET,SET_NAME
UFD_BOSS.TRANSACTION,DOMAIN_ID,UFD_BOSS.DOMAIN,DOMAIN_ID
UFD_BOSS.TRANSACTION_SERVICE_MAP,SERVICE_ID,UFD_BOSS.SERVICE,SERVICE_ID
UFD_BOSS.TRANSACTION_SERVICE_MAP,TRANSACTION_ID,UFD_BOSS.TRANSACTION,TRANSACTION_ID
SYS.TSDP_ASSOCIATION$,POLICY#,SYS.TSDP_POLICY$,POLICY#
SYS.TSDP_ASSOCIATION$,SENSITIVE_TYPE#,SYS.TSDP_SENSITIVE_TYPE$,TYPE#
SYS.TSDP_CONDITION$,SUBPOL#,SYS.TSDP_SUBPOL$,SUBPOL#
SYS.TSDP_PARAMETER$,SUBPOL#,SYS.TSDP_SUBPOL$,SUBPOL#
SYS.TSDP_PROTECTION$,SENSITIVE#,SYS.TSDP_SENSITIVE_DATA$,SENSITIVE#
SYS.TSDP_PROTECTION$,SUBPOL#,SYS.TSDP_SUBPOL$,SUBPOL#
SYS.TSDP_SENSITIVE_TYPE$,SOURCE#,SYS.TSDP_SOURCE$,SOURCE#
SYS.TSDP_SUBPOL$,POLICY#,SYS.TSDP_POLICY$,POLICY#
GSMADMIN_INTERNAL.TS_SET_TABLE,TABLESPACE_NAME,GSMADMIN_INTERNAL.TABLESPACE_SET,SET_NAME
GSMADMIN_INTERNAL.TS_SET_TABLE,TABLE_OBJ#,GSMADMIN_INTERNAL.GLOBAL_TABLE,TABLE_OBJ#
UFD_BOSS.UDM_PURGE_ORDER,TAB_NAME,UFD_BOSS.UDM_PURGE_LIST,TAB_NAME
UFD_GOLF.USER_ACCESS_CONTROL,ACCOUNT_ID,UFD_GOLF.USER_ACCESS_ACCOUNT,ACCOUNT_ID
UFD_GOLF.USER_ACCESS_CONTROL,ROLE_ID,UFD_GOLF.USER_ACCESS_ROLE,ROLE_ID
UFD_GOLF.USER_ACCESS_CONTROL,VIEW_ID,UFD_GOLF.USER_ACCESS_VIEW,VIEW_ID
UFD_GOLF.USER_BUID_MAP,USER_ID,UFD_GOLF.USER_CONFIG,USER_ID
UFD_GOLF.USER_BUID_ROLE_MAP,ROLE_ID,UFD_GOLF.USER_ROLE,ROLE_ID
UFD_GOLF.USER_BUID_ROLE_MAP,UBM_ID,UFD_GOLF.USER_BUID_MAP,UBM_ID
UFD_ORS.USER_PROFILE,USER_ID,UFD_ORS.AUTH_USER,USER_ID
DAO_FDL_MINTEL.USER_REGION,REGION_ID,DAO_FDL_MINTEL.REGION,REGION_ID
DAO_FDL_MINTEL.USER_REGION,USER_ID,DAO_FDL_MINTEL.USERS,USER_ID
UFD_ORS.USER_RELATION,RELATION_TYPE,UFD_ORS.RELATION_TYPE,RELATION_TYPE
UFD_ORS.USER_RELATION,USER_GROUP_ID,UFD_ORS.USER_GROUP,USER_GROUP_ID
UFD_ORS.USER_RELATION,USER_ID,UFD_ORS.USER_PROFILE,USER_ID
UFD_GOLF.USER_REQUEST_SO,REQ_ID,UFD_GOLF.USER_REQUEST,REQ_ID
UFD_GOLF.USER_REQUEST_WOH,USER_REQUEST_WO_REF,UFD_GOLF.USER_REQUEST_WO,USER_REQUEST_WO_REF
UFD_ORS.USER_ROLE,USER_ID,UFD_ORS.AUTH_USER,USER_ID
UFD_BASE.VENDOR_MESSAGE_CONFIG,VENDOR_SITE_ID,UFD_BASE.VENDOR_SITE,VENDOR_SITE_ID
UFD_BASE.VENDOR_PART_XREF,VENDOR_ID,UFD_BASE.VENDOR,VENDOR_ID
UFD_BASE.VENDOR_PART_XREF_HIST,DELL_PART_NUM,UFD_BASE.VENDOR_PART_XREF,DELL_PART_NUM
UFD_BASE.VENDOR_PART_XREF_HIST,DELL_PART_NUM,UFD_BASE.VENDOR_PART_XREF,VENDOR_ID
UFD_BASE.VENDOR_PART_XREF_HIST,VENDOR_ID,UFD_BASE.VENDOR_PART_XREF,VENDOR_ID
UFD_BASE.VENDOR_PART_XREF_HIST,VENDOR_ID,UFD_BASE.VENDOR_PART_XREF,DELL_PART_NUM
UFD_BASE.VENDOR_REASON_CODE,VENDOR_ID,UFD_BASE.VENDOR,VENDOR_ID
UFD_BOSS.VENDOR_RULE,RULE_ID,UFD_BOSS.RULE,RULE_ID
UFD_BASE.VENDOR_SITE,ADDRESS_ID,UFD_BASE.ADDRESS,ADDRESS_ID
UFD_BASE.VENDOR_SITE,MMCID_REF,UFD_BASE.MASTER_MCID,MMCID_REF
UFD_BASE.VENDOR_SITE,VENDOR_ID,UFD_BASE.VENDOR,VENDOR_ID
UFD_BASE.VENDOR_SITE_EMC_MIT_LOC_MAP,VENDOR_SITE_ID,UFD_BASE.VENDOR_SITE,VENDOR_SITE_ID
UFD_FSL.VT_ORDER_DETAIL,ORDER_REF,UFD_FSL.VT_ORDER_HEADER,ORDER_REF
UFD_FSL.VT_ORDER_HEADER,HEADER_REF,UFD_FSL.VT_ASN_HEADER,HEADER_REF
UFD_BASE.WAYBILL,FROM_ADDRESS_ID,UFD_BASE.ADDRESS,ADDRESS_ID
UFD_BASE.WAYBILL,MANIFEST_REF,UFD_BASE.MANIFEST,MANIFEST_REF
UFD_BASE.WAYBILL,MASTER_WAYBILL_REF,UFD_BASE.MASTER_WAYBILL,MASTER_WAYBILL_REF
UFD_BASE.WAYBILL,TO_ADDRESS_ID,UFD_BASE.ADDRESS,ADDRESS_ID
UFD_BASE.WAYBILL_BOX_EVENT,BOX_REF,UFD_BASE.WO_SHIPMENT_BOX,BOX_REF
UFD_BASE.WAYBILL_BOX_EVENT,WAYBILL_REF,UFD_BASE.WAYBILL,WAYBILL_REF
UFD_BASE.WAYBILL_EVENT,WAYBILL_REF,UFD_BASE.WAYBILL,WAYBILL_REF
UFD_BASE.WEEKDAY_CUTOFF,HUB_CODE,UFD_BASE.HUB_SHIPVIA,SHIPVIA_CODE
UFD_BASE.WEEKDAY_CUTOFF,HUB_CODE,UFD_BASE.HUB_SHIPVIA,HUB_CODE
UFD_BASE.WEEKDAY_CUTOFF,SHIPVIA_CODE,UFD_BASE.HUB_SHIPVIA,SHIPVIA_CODE
UFD_BASE.WEEKDAY_CUTOFF,SHIPVIA_CODE,UFD_BASE.HUB_SHIPVIA,HUB_CODE
SYS.WI$_CAPTURE_FILE,JOBID,SYS.WI$_JOB,JOBID
SYS.WI$_EXECUTION_ORDER,FILEID,SYS.WI$_CAPTURE_FILE,FILEID
SYS.WI$_EXECUTION_ORDER,FILEID,SYS.WI$_CAPTURE_FILE,JOBID
SYS.WI$_EXECUTION_ORDER,JOBID,SYS.WI$_TEMPLATE,JOBID
SYS.WI$_EXECUTION_ORDER,JOBID,SYS.WI$_CAPTURE_FILE,FILEID
SYS.WI$_EXECUTION_ORDER,JOBID,SYS.WI$_CAPTURE_FILE,JOBID
SYS.WI$_EXECUTION_ORDER,JOBID,SYS.WI$_TEMPLATE,TEMPLATEID
SYS.WI$_EXECUTION_ORDER,TEMPLATEID,SYS.WI$_TEMPLATE,JOBID
SYS.WI$_EXECUTION_ORDER,TEMPLATEID,SYS.WI$_TEMPLATE,TEMPLATEID
SYS.WI$_FREQUENT_PATTERN,JOBID,SYS.WI$_JOB,JOBID
SYS.WI$_FREQUENT_PATTERN_ITEM,JOBID,SYS.WI$_FREQUENT_PATTERN,JOBID
SYS.WI$_FREQUENT_PATTERN_ITEM,JOBID,SYS.WI$_FREQUENT_PATTERN,PATTERNID
SYS.WI$_FREQUENT_PATTERN_ITEM,JOBID,SYS.WI$_TEMPLATE,JOBID
SYS.WI$_FREQUENT_PATTERN_ITEM,JOBID,SYS.WI$_TEMPLATE,TEMPLATEID
SYS.WI$_FREQUENT_PATTERN_ITEM,PATTERNID,SYS.WI$_FREQUENT_PATTERN,JOBID
SYS.WI$_FREQUENT_PATTERN_ITEM,PATTERNID,SYS.WI$_FREQUENT_PATTERN,PATTERNID
SYS.WI$_FREQUENT_PATTERN_ITEM,TEMPLATEID,SYS.WI$_TEMPLATE,TEMPLATEID
SYS.WI$_FREQUENT_PATTERN_ITEM,TEMPLATEID,SYS.WI$_TEMPLATE,JOBID
SYS.WI$_FREQUENT_PATTERN_METADATA,JOBID,SYS.WI$_JOB,JOBID
SYS.WI$_OBJECT,JOBID,SYS.WI$_TEMPLATE,TEMPLATEID
SYS.WI$_OBJECT,JOBID,SYS.WI$_TEMPLATE,JOBID
SYS.WI$_OBJECT,TEMPLATEID,SYS.WI$_TEMPLATE,JOBID
SYS.WI$_OBJECT,TEMPLATEID,SYS.WI$_TEMPLATE,TEMPLATEID
SYS.WI$_STATEMENT,JOBID,SYS.WI$_TEMPLATE,TEMPLATEID
SYS.WI$_STATEMENT,JOBID,SYS.WI$_TEMPLATE,JOBID
SYS.WI$_STATEMENT,TEMPLATEID,SYS.WI$_TEMPLATE,TEMPLATEID
SYS.WI$_STATEMENT,TEMPLATEID,SYS.WI$_TEMPLATE,JOBID
SYS.WI$_TEMPLATE,JOBID,SYS.WI$_JOB,JOBID
UFD_ORS.WORK_CENTER_GROUP,ID,UFD_ORS.FIELD_VALUE,ID
UFD_BASE.WORK_ORDER,CHANNEL,UFD_BASE.CHANNEL_STATUS_CODE,CHANNEL_STATUS_CODE
UFD_BASE.WORK_ORDER,CHANNEL,UFD_BASE.CHANNEL_STATUS_CODE,CHANNEL
UFD_BASE.WORK_ORDER,CHANNEL_STATUS_CODE,UFD_BASE.CHANNEL_STATUS_CODE,CHANNEL_STATUS_CODE
UFD_BASE.WORK_ORDER,CHANNEL_STATUS_CODE,UFD_BASE.CHANNEL_STATUS_CODE,CHANNEL
UFD_BASE.WORK_ORDER,PARENT_WO_ID,UFD_BASE.WORK_ORDER,WO_ID
UFD_BASE.WORK_ORDER,VENDOR_ID,UFD_BASE.VENDOR,VENDOR_ID
UFD_BASE.WORK_ORDER,VENDOR_SITE_ID,UFD_BASE.VENDOR_SITE,VENDOR_SITE_ID
UFD_BASE.WORK_ORDER,WO_SHIP_TO_ADDR,UFD_BASE.ADDRESS,ADDRESS_ID
UFD_BASE.WORK_ORDER,WO_STATUS_CODE,UFD_BASE.WO_STATUS_CODE,WO_STATUS_CODE
UFD_BASE.WORK_ORDER_LINE,BOX_REF,UFD_BASE.WO_SHIPMENT_BOX,BOX_REF
UFD_BASE.WORK_ORDER_LINE,ORDER_PART_REF,UFD_BASE.ORDER_COMPONENT,ORDER_PART_REF
UFD_BASE.WORK_ORDER_LINE,WO_RELATION_REF,UFD_BASE.WO_RELATION,WO_RELATION_REF
UFD_BASE.WO_ADDRESS_HISTORY,WO_ID,UFD_BASE.WORK_ORDER,WO_ID
UFD_BOSS.WO_ARTIFACTS,MESSAGE_REF,UFD_BOSS.WO_ARTIFACTS_REPOSITORY,MESSAGE_REF
UFD_BASE.WO_CHARGE,WO_ID,UFD_BASE.WORK_ORDER,WO_ID
UFD_BASE.WO_HOLD,WO_ID,UFD_BASE.WORK_ORDER,WO_ID
UFD_BASE.WO_LABEL,WO_ID,UFD_BASE.WORK_ORDER,WO_ID
UFD_BASE.WO_LINE_ATTCH,WO_ID,UFD_BASE.WORK_ORDER_LINE,WO_LINE_NUM
UFD_BASE.WO_LINE_ATTCH,WO_ID,UFD_BASE.WORK_ORDER_LINE,WO_ID
UFD_BASE.WO_LINE_ATTCH,WO_LINE_NUM,UFD_BASE.WORK_ORDER_LINE,WO_ID
UFD_BASE.WO_LINE_ATTCH,WO_LINE_NUM,UFD_BASE.WORK_ORDER_LINE,WO_LINE_NUM
UFD_BASE.WO_LINE_ATTRIBUTE,WO_ID,UFD_BASE.WORK_ORDER,WO_ID
UFD_BASE.WO_MAKE_MAN_DTL,BOX_DTL_REF,UFD_BASE.WO_SHIPMENT_BOX_DTL,BOX_DTL_REF
UFD_BASE.WO_MAKE_MAN_DTL,WO_PART_REF,UFD_BASE.WO_MAKE_PART,WO_PART_REF
UFD_BASE.WO_MAKE_MAN_EXCEPTION,BOX_DTL_REF,UFD_BASE.WO_SHIPMENT_BOX_DTL,BOX_DTL_REF
UFD_BASE.WO_MAKE_MAN_PART_SWAP_DTL,BOX_DTL_REF,UFD_BASE.WO_SHIPMENT_BOX_DTL,BOX_DTL_REF
UFD_BASE.WO_MAKE_MOD,ORDER_MOD_REF,UFD_BASE.ORDER_ASSEMBLY,ORDER_MOD_REF
UFD_BASE.WO_MAKE_SKU,LINE_SKU_REF,UFD_BASE.LINE_SKU,LINE_SKU_REF
UFD_BASE.WO_MN_SERIAL_NUM_DETAILS,WO_MN_SKU_DETAILS_REF,UFD_BASE.WO_MN_SKU_DETAILS,WO_MN_SKU_DETAILS_REF
UFD_BASE.WO_MN_SKU_DETAILS,WO_MN_HEADER_REF,UFD_BASE.WO_MN_HEADER,WO_MN_HEADER_REF
UFD_BASE.WO_RELATION,PRODUCER_WO_ID,UFD_BASE.WORK_ORDER,WO_ID
UFD_BASE.WO_SHIPMENT,WO_ID,UFD_BASE.WORK_ORDER,WO_ID
UFD_BASE.WO_SHIPMENT_BOX,WAYBILL_REF,UFD_BASE.WAYBILL,WAYBILL_REF
UFD_BASE.WO_SHIPMENT_BOX,WO_SHIPMENT_REF,UFD_BASE.WO_SHIPMENT,WO_SHIPMENT_REF
UFD_BASE.WO_SHIPMENT_BOX_DTL,AS_PACKAGED_BOX_REF,UFD_BASE.WO_SHIPMENT_BOX,BOX_REF
UFD_BASE.WO_SHIPMENT_BOX_DTL,BOX_REF,UFD_BASE.WO_SHIPMENT_BOX,BOX_REF
UFD_BASE.WO_SHIPMENT_BOX_MOD_DTL,BOX_DTL_REF,UFD_BASE.WO_SHIPMENT_BOX_DTL,BOX_DTL_REF
UFD_BASE.WO_SHIPMENT_PO_LINE_DTL,BOX_DTL_REF,UFD_BASE.WO_SHIPMENT_BOX_DTL,BOX_DTL_REF
UFD_BASE.WO_SHIP_INSTR,WO_ID,UFD_BASE.WORK_ORDER,WO_ID
UFD_BASE.WO_SHIP_LEG,MANIFEST_REF,UFD_BASE.MANIFEST,MANIFEST_REF
UFD_BASE.WO_SHIP_LEG,WAYBILL_REF,UFD_BASE.WAYBILL,WAYBILL_REF
UFD_BASE.WO_SHIP_LEG,WO_SHIPMENT_REF,UFD_BASE.WO_SHIPMENT,WO_SHIPMENT_REF
UFD_BASE.WO_STATUS_HISTORY,WO_ID,UFD_BASE.WORK_ORDER,WO_ID
UFD_BASE.WO_SUB_CHANNEL_STATUS_HISTORY,WO_ID,UFD_BASE.WORK_ORDER,WO_ID
UFD_BASE.WO_TRANSPORT_STATUS,TRANSPORT_STATUS,UFD_BASE.TRANSPORT_STATUS,TRANSPORT_STATUS
UFD_BASE.WO_VENDOR_SLA,CHANNEL,UFD_BASE.CHANNEL_STATUS_CODE,CHANNEL_STATUS_CODE
UFD_BASE.WO_VENDOR_SLA,CHANNEL,UFD_BASE.CHANNEL_STATUS_CODE,CHANNEL
UFD_BASE.WO_VENDOR_SLA,CHANNEL_STATUS_CODE,UFD_BASE.CHANNEL_STATUS_CODE,CHANNEL_STATUS_CODE
UFD_BASE.WO_VENDOR_SLA,CHANNEL_STATUS_CODE,UFD_BASE.CHANNEL_STATUS_CODE,CHANNEL
UFD_BASE.WO_VENDOR_SLA,VENDOR_ID,UFD_BASE.VENDOR,VENDOR_ID
SYS.WRM$_SNAPSHOT,DBID,SYS.WRM$_DATABASE_INSTANCE,DBID
SYS.WRM$_SNAPSHOT,DBID,SYS.WRM$_DATABASE_INSTANCE,INSTANCE_NUMBER
SYS.WRM$_SNAPSHOT,DBID,SYS.WRM$_DATABASE_INSTANCE,STARTUP_TIME
SYS.WRM$_SNAPSHOT,INSTANCE_NUMBER,SYS.WRM$_DATABASE_INSTANCE,DBID
SYS.WRM$_SNAPSHOT,INSTANCE_NUMBER,SYS.WRM$_DATABASE_INSTANCE,INSTANCE_NUMBER
SYS.WRM$_SNAPSHOT,INSTANCE_NUMBER,SYS.WRM$_DATABASE_INSTANCE,STARTUP_TIME
SYS.WRM$_SNAPSHOT,STARTUP_TIME,SYS.WRM$_DATABASE_INSTANCE,STARTUP_TIME
SYS.WRM$_SNAPSHOT,STARTUP_TIME,SYS.WRM$_DATABASE_INSTANCE,DBID
SYS.WRM$_SNAPSHOT,STARTUP_TIME,SYS.WRM$_DATABASE_INSTANCE,INSTANCE_NUMBER
FDL_CORP.WTCS_FACILITY_XREF,FACILITY_ID,FDL_CORP.FACILITY,FACILITY_ID
FDL.WWAN_CARRIER_ONBOARDED,INTERMEDIARY_NAME,FDL.WWAN_CARRIER_INTERMEDIARY,INTERMEDIARY_NAME
SYS.XS$ACE,ACL#,SYS.XS$ACL,ACL#
SYS.XS$ACE_PRIV,ACE_ORDER#,SYS.XS$ACE,ACL#
SYS.XS$ACE_PRIV,ACE_ORDER#,SYS.XS$ACE,ORDER#
SYS.XS$ACE_PRIV,ACL#,SYS.XS$ACE,ORDER#
SYS.XS$ACE_PRIV,ACL#,SYS.XS$ACE,ACL#
SYS.XS$ACE_PRIV,PRIV#,SYS.XS$OBJ,ID
SYS.XS$ACL,ACL#,SYS.XS$OBJ,ID
SYS.XS$ACL,PARENT_ACL#,SYS.XS$OBJ,ID
SYS.XS$ACL,SC#,SYS.XS$OBJ,ID
SYS.XS$ACL_PARAM,ACL#,SYS.XS$ACL,ACL#
SYS.XS$ACL_PARAM,PNAME,SYS.XS$POLICY_PARAM,XDSID#
SYS.XS$ACL_PARAM,PNAME,SYS.XS$POLICY_PARAM,PNAME
SYS.XS$ACL_PARAM,XDSID#,SYS.XS$POLICY_PARAM,XDSID#
SYS.XS$ACL_PARAM,XDSID#,SYS.XS$POLICY_PARAM,PNAME
SYS.XS$AGGR_PRIV,AGGR_PRIV#,SYS.XS$PRIV,PRIV#
SYS.XS$AGGR_PRIV,AGGR_PRIV#,SYS.XS$PRIV,SC#
SYS.XS$AGGR_PRIV,IMPLIED_PRIV#,SYS.XS$OBJ,ID
SYS.XS$AGGR_PRIV,SC#,SYS.XS$PRIV,SC#
SYS.XS$AGGR_PRIV,SC#,SYS.XS$PRIV,PRIV#
SYS.XS$ATTR_SEC,PRIV#,SYS.XS$OBJ,ID
SYS.XS$ATTR_SEC,XDSID#,SYS.XS$DSEC,XDSID#
SYS.XS$DSEC,XDSID#,SYS.XS$OBJ,ID
SYS.XS$INSTSET_ACL,ACL#,SYS.XS$OBJ,ID
SYS.XS$INSTSET_ACL,ORDER#,SYS.XS$INSTSET_RULE,XDSID#
SYS.XS$INSTSET_ACL,ORDER#,SYS.XS$INSTSET_RULE,ORDER#
SYS.XS$INSTSET_ACL,XDSID#,SYS.XS$INSTSET_RULE,ORDER#
SYS.XS$INSTSET_ACL,XDSID#,SYS.XS$INSTSET_RULE,XDSID#
SYS.XS$INSTSET_INH,ORDER#,SYS.XS$INSTSET_LIST,ORDER#
SYS.XS$INSTSET_INH,ORDER#,SYS.XS$INSTSET_LIST,XDSID#
SYS.XS$INSTSET_INH,XDSID#,SYS.XS$INSTSET_LIST,XDSID#
SYS.XS$INSTSET_INH,XDSID#,SYS.XS$INSTSET_LIST,ORDER#
SYS.XS$INSTSET_INH_KEY,ORDER#,SYS.XS$INSTSET_INH,XDSID#
SYS.XS$INSTSET_INH_KEY,ORDER#,SYS.XS$INSTSET_INH,ORDER#
SYS.XS$INSTSET_INH_KEY,XDSID#,SYS.XS$INSTSET_INH,XDSID#
SYS.XS$INSTSET_INH_KEY,XDSID#,SYS.XS$INSTSET_INH,ORDER#
SYS.XS$INSTSET_LIST,XDSID#,SYS.XS$DSEC,XDSID#
SYS.XS$INSTSET_RULE,ORDER#,SYS.XS$INSTSET_LIST,XDSID#
SYS.XS$INSTSET_RULE,ORDER#,SYS.XS$INSTSET_LIST,ORDER#
SYS.XS$INSTSET_RULE,XDSID#,SYS.XS$INSTSET_LIST,XDSID#
SYS.XS$INSTSET_RULE,XDSID#,SYS.XS$INSTSET_LIST,ORDER#
SYS.XS$NSTMPL,ACL#,SYS.XS$ACL,ACL#
SYS.XS$NSTMPL,NS#,SYS.XS$OBJ,ID
SYS.XS$NSTMPL_ATTR,NS#,SYS.XS$NSTMPL,NS#
SYS.XS$OBJ,TENANT,SYS.XS$TENANT,NAME
SYS.XS$POLICY_PARAM,XDSID#,SYS.XS$DSEC,XDSID#
SYS.XS$PRIN,PRIN#,SYS.XS$OBJ,ID
SYS.XS$PRIV,PRIV#,SYS.XS$OBJ,ID
SYS.XS$PRIV,SC#,SYS.XS$SECCLS,SC#
SYS.XS$PROXY_ROLE,PROXY#,SYS.XS$OBJ,ID
SYS.XS$PROXY_ROLE,ROLE#,SYS.XS$PRIN,PRIN#
SYS.XS$ROLESET,RSID#,SYS.XS$OBJ,ID
SYS.XS$ROLESET_ROLES,ROLE#,SYS.XS$OBJ,ID
SYS.XS$ROLESET_ROLES,RSID#,SYS.XS$ROLESET,RSID#
SYS.XS$ROLE_GRANT,GRANTEE#,SYS.XS$PRIN,PRIN#
SYS.XS$ROLE_GRANT,ROLE#,SYS.XS$PRIN,PRIN#
SYS.XS$SECCLS,SC#,SYS.XS$OBJ,ID
SYS.XS$SECCLS_H,PARENT_SC#,SYS.XS$OBJ,ID
SYS.XS$SECCLS_H,SC#,SYS.XS$SECCLS,SC#
UFD_BASE.ZONE,ZONEGROUP_ID,UFD_BASE.ZONEGROUP,ZONEGROUP_ID
FDL_CORP.ZONE,ZONE_TYPE_CODE_ID,FDL_CORP.ZONE_TYPE,ZONE_TYPE_CODE_ID
